OBJECTID,Sample_buffer_ID,Alt_ID,Sample_ID,Radius,OBJECTID,Set_Sample_ID,Type,Shape_Length (sqkm),Shape_Area (sqkm),Train,Tram,Bus,Patronage_Train,Patronage_Tram,Updated_Patronage_Bus,SS_Patronage_Bus,1_Emp,2_EmpDen,3_Pop,4_PopDen,5_Dwelling,6_ActDen,7_PropComm,8_RetailEmp,9_Balance,10_Entropy,11_HousingDiv,12_Intersections,13_PBN,14_DestScore,15_DestCount,16_DistCBD,17_ACCount,18_ACNear,19_FTZ,20_LOS,21_PropFTE,22_MedInc,23_MeanSize,24_Urban,25_Rural,26_Access,27_IntDensity
2395,445-800,445-800-C,445,800,2395,C,Trambus,5.328077188,1.456454174,0,2,3,0,755.283985,73.2,124.7139403,828.1807967,568.6281185,5976.072486,4103.165477,1681.174017,4671.793595,0.178823885,98.95112311,0.932136489,0.165187316,7,316,65.35533618,6,57,5345.679258,0,1603.175875,0,129,0.598606272,650,2.440654825,0.731570824,0,119008.2512,216.9652885
2451,445-600,445-600-C,445,600,2451,C,Trambus,3.912223375,0.870175992,0,2,3,0,755.283985,73.2,124.7139403,488.5104237,561.3926704,3529.752461,4056.366177,1642.042002,4617.758848,0.176934015,92.28788354,0.961173289,0.157083557,7,219,65.35533618,6,37,5345.679258,0,1603.175875,0,129,0.60570018,650,2.47031816,0.735352423,0,119008.2512,251.673227
532,259-400,259-400-D,259,400,532,D,Trambus,3.114782826,0.548165637,0,4,1,0,849.2455792,18.2,14.64245087,1189.882106,2170.661612,4022.03524,7337.262619,3131.131595,9507.92423,0.422035562,580.9404088,0.916806829,0.170501213,7,237,92.76714534,7,47,4399.840731,1,222.9749361,0,122.4615385,0.69,650,2.343326173,0.891380011,0,400859.3371,432.3510706
533,259-600,259-600-D,259,600,533,D,Trambus,4.341713589,1.060636366,0,4,1,0,849.2455792,18.2,14.64245087,2397.07224,2260.032105,8112.673364,7648.87347,3390.195438,9908.905575,0.380857707,572.872658,0.85281637,0.164138967,7,461,92.76714534,7,75,4399.840731,1,222.9749361,0,122.4615385,0.694450976,650,2.256174787,0.838576992,0,400859.3371,434.6447235
534,259-800,259-800-D,259,800,534,D,Trambus,5.671724774,1.70114506,0,4,1,0,849.2455792,18.2,14.64245087,4207.521854,2473.346897,12371.2834,7272.32715,3265.792651,9745.674047,0.322728145,555.6562773,0.769943941,0.172254972,7,697,92.76714534,8,110,4399.840731,1,222.9749361,0,122.4615385,0.697803179,800,2.226818395,0.76352578,0,400859.3371,409.7240244
1645,259-600,259-600-C,259,600,1645,C,Trambus,4.085353494,0.824896239,0,4,1,0,849.2455792,18.2,14.64245087,1807.645766,2191.361387,6318.478407,7659.725077,3351.727897,9851.086463,0.409842548,576.1297792,0.883159459,0.166335443,7,461,92.76714534,7,70,4399.840731,1,222.9749361,0,122.4615385,0.695744948,650,2.285306359,0.874432047,0,400859.3371,558.8581669
1790,259-400,259-400-C,259,400,1790,C,Trambus,2.531114161,0.400823893,0,4,1,0,849.2455792,18.2,14.64245087,866.2101947,2161.074252,2911.275603,7263.228697,3071.843568,9424.302949,0.464374594,577.0318274,0.938278038,0.167175506,7,237,92.76714534,6,37,4399.840731,1,222.9749361,0,122.4615385,0.689745837,650,2.364452661,0.901421728,0,400859.3371,591.282117
2182,259-800,259-800-C,259,800,2182,C,Trambus,5.073933601,1.421406364,0,4,1,0,849.2455792,18.2,14.64245087,3407.606105,2397.348282,10650.30604,7492.794678,3354.623534,9890.14296,0.352046786,562.0086077,0.807313662,0.169101947,7,697,92.76714534,8,104,4399.840731,1,222.9749361,0,122.4615385,0.69864093,800,2.233572442,0.793705253,0,400859.3371,490.3594198
715,313-400,313-400-D,313,400,715,D,Trambus,3.166445287,0.505563085,0,2,1,0,857.8669494,2.8,3.260111662,4184.906877,8277.714492,3537.885367,6997.910785,3039.239293,15275.62528,0.008295893,794.9455371,0.891376849,0.088746857,6,92,84.43550236,4,11,1913.383357,0,1913.383357,1,200.2307692,0.660415271,650,2.302520503,0.175770241,0,385881.6335,181.9753117
716,313-600,313-600-D,313,600,716,D,Trambus,4.169925465,0.880953122,0,2,1,0,857.8669494,2.8,3.260111662,7080.943526,8037.821026,4473.646919,5078.189529,2196.245725,13116.01056,0.04976974,774.2100281,0.763189153,0.109597476,6,143,84.43550236,4,17,1913.383357,0,1913.383357,1,200.2307692,0.65938672,650,2.312213734,0.24111159,0,385881.6335,162.3241878
717,313-800,313-800-D,313,800,717,D,Trambus,5.648831439,1.475832551,0,2,1,0,857.8669494,2.8,3.260111662,10645.43649,7213.173664,6465.913153,4381.197005,1842.927669,11594.37067,0.130256818,699.1446891,0.61876329,0.133383972,7,191,84.43550236,4,25,1913.383357,0,1913.383357,1,200.2307692,0.652379223,650,2.377302744,0.338203851,0,385881.6335,129.4184763
2020,313-800,313-800-C,313,800,2020,C,Trambus,4.861441176,1.18878446,0,2,1,0,857.8669494,2.8,3.260111662,9504.93151,7995.504508,5592.793181,4704.631805,2026.725345,12700.13631,0.087314036,771.649229,0.673663563,0.117371242,7,191,84.43550236,4,22,1913.383357,0,1913.383357,1,200.2307692,0.652379223,650,2.321297169,0.258872111,0,385881.6335,160.6683183
2761,313-600,313-600-C,313,600,2761,C,Trambus,3.499141794,0.700832729,0,2,1,0,857.8669494,2.8,3.260111662,5919.926668,8446.989454,4183.375092,5969.149159,2587.396256,14416.13861,0.018081812,811.6400489,0.825993804,0.092124759,6,143,84.43550236,4,15,1913.383357,0,1913.383357,1,200.2307692,0.65938672,650,2.307010047,0.184875834,0,385881.6335,204.0429821
2893,313-400,313-400-C,313,400,2893,C,Trambus,2.414048194,0.346441046,0,2,1,0,857.8669494,2.8,3.260111662,3030.824255,8748.45603,3367.440591,9720.097063,4223.637355,18468.55309,0.000917337,839.3225708,0.941908005,0.073275382,6,92,84.43550236,3,9,1913.383357,0,1913.383357,1,200.2307692,0.660415271,650,2.301356922,0.111285341,0,385881.6335,265.5574478
1426,527-400,527-400-D,527,400,1426,D,Trambus,3.032604963,0.483519642,0,2,2,0,830.8004562,14.9,19.93125713,193.870025,400.9558412,1018.727888,2106.90073,601.7951844,2507.856571,0.287776563,24.42145212,0.988853352,0.191240741,6,83,52.61684542,6,18,13384.88441,0,3299.959336,0,106.0769231,0.326267281,100,3.501026237,0.570154303,0,37162.64695,171.6579696
1427,527-600,527-600-D,527,600,1427,D,Trambus,4.827701432,0.991745998,0,2,2,0,830.8004562,14.9,19.93125713,396.963112,400.266916,2062.21898,2079.382205,604.7575024,2479.649121,0.155950576,24.52493023,0.976876506,0.192683603,6,207,52.61684542,7,33,13384.88441,0,3299.959336,0,106.0769231,0.356729378,100,3.438373558,0.57717669,0,37162.64695,208.7227984
1428,527-800,527-800-D,527,800,1428,D,Trambus,6.929692023,1.759395769,0,2,2,0,830.8004562,14.9,19.93125713,699.7658843,397.7307985,3250.901286,1847.737355,541.8150101,2245.468153,0.08883728,24.90579194,0.95366869,0.184748691,6,328,52.61684542,7,50,13384.88441,0,3299.959336,0,106.0769231,0.370695257,100,3.410273471,0.568547995,0,37162.64695,186.4276394
1956,527-800,527-800-C,527,800,1956,C,Trambus,6.11391421,1.508574394,0,2,2,0,830.8004562,14.9,19.93125713,603.0136718,399.7241862,2620.990096,1737.395324,498.455611,2137.11951,0.10290217,24.60643645,0.958162518,0.1853314,6,328,52.61684542,7,40,13384.88441,0,3299.959336,0,106.0769231,0.356729378,100,3.485556758,0.564394015,0,37162.64695,217.423815
2812,527-600,527-600-C,527,600,2812,C,Trambus,4.221405817,0.818223018,0,2,2,0,830.8004562,14.9,19.93125713,328.0713661,400.9559241,1532.023679,1872.379103,530.1255766,2273.335027,0.181778925,24.42145717,0.978881202,0.189354461,6,207,52.61684542,7,30,13384.88441,0,3299.959336,0,106.0769231,0.326267281,100,3.531953909,0.57325557,0,37162.64695,252.9872607
3203,527-400,527-400-C,527,400,3203,C,Trambus,2.5834838,0.383121096,0,2,2,0,830.8004562,14.9,19.93125713,153.6146717,400.9559209,695.4148031,1815.130546,502.244967,2216.086466,0.284811937,24.42145698,0.989743554,0.18233807,6,83,52.61684542,6,15,13384.88441,0,3299.959336,0,106.0769231,0.271989175,100,3.614034316,0.571696756,0,37162.64695,216.6416855
856,356-400,356-400-D,356,400,856,D,Trambus,2.802425419,0.509427376,0,2,2,0,658.4282941,168.1,190.5101043,3154.435386,6192.119883,4104.560136,8057.203691,3355.023249,14249.32357,0.56379009,809.6531921,0.902603092,0.127935303,7,157,62.72602392,8,35,2187.44031,1,8.096548452,0,93.07692308,0.644736842,800,2.401534384,0.943352449,0,354918.5159,308.1891696
857,356-600,356-600-D,356,600,857,D,Trambus,4.03633452,1.006328558,0,2,2,0,658.4282941,168.1,190.5101043,5860.674025,5823.81766,8269.602891,8217.597353,3387.823685,14041.41501,0.403408257,752.9458532,0.83115657,0.137688602,7,347,62.72602392,8,81,2187.44031,1,8.096548452,0,93.07692308,0.646025006,650,2.425627222,0.924409322,0,354918.5159,344.8178005
858,356-800,356-800-D,356,800,858,D,Trambus,5.537155442,1.671434647,0,2,2,0,658.4282941,168.1,190.5101043,8860.640069,5301.218379,13065.50746,7816.941861,3217.431535,13118.16024,0.344613111,688.095417,0.743481585,0.149665809,8,595,62.72602392,8,132,2187.44031,1,8.096548452,0,93.07692308,0.637265625,650,2.429559658,0.891351896,0,354918.5159,355.981612
1707,356-600,356-600-C,356,600,1707,C,Trambus,3.832665019,0.907906381,0,2,2,0,658.4282941,168.1,190.5101043,5365.152326,5909.367351,7523.618489,8286.777851,3413.705722,14196.1452,0.420753179,763.3199508,0.845648459,0.134008775,7,347,62.72602392,8,70,2187.44031,1,8.096548452,0,93.07692308,0.64632995,650,2.427502113,0.93267218,0,354918.5159,382.1979967
1714,356-400,356-400-C,356,400,1714,C,Trambus,2.613482401,0.440816105,0,2,2,0,658.4282941,168.1,190.5101043,2741.452635,6219.039202,3449.730508,7825.781482,3272.659562,14044.82068,0.601473982,817.8281767,0.91192306,0.125268317,7,157,62.72602392,8,30,2187.44031,1,8.096548452,0,93.07692308,0.643633381,800,2.391260482,0.942562022,0,354918.5159,356.1575864
1893,356-800,356-800-C,356,800,1893,C,Trambus,5.350235605,1.544172841,0,2,2,0,658.4282941,168.1,190.5101043,8305.256846,5378.450278,12262.31377,7941.024116,3265.407712,13319.47439,0.348906483,695.4432209,0.761753651,0.148391747,8,595,62.72602392,8,125,2187.44031,1,8.096548452,0,93.07692308,0.641122415,650,2.431862976,0.895476539,0,354918.5159,385.3195602
1087,425-400,425-400-D,425,400,1087,D,Trambus,2.861559055,0.451681051,0,2,2,0,628.0486857,138.6,219.3955691,471.667916,1044.249952,1975.169053,4372.928744,1933.482517,5417.178696,0.611035759,305.6910473,0.938783089,0.126049708,7,89,59.48333155,8,54,4703.645995,0,506.1812206,0,90.69230769,0.611817027,650,2.261685175,0.799328303,0,222455.9193,197.0416952
1088,425-600,425-600-D,425,600,1088,D,Trambus,4.254531111,0.892540828,0,2,2,0,628.0486857,138.6,219.3955691,932.0357326,1044.249969,3886.729075,4354.679306,1898.511409,5398.929275,0.591717191,305.6910524,0.882078658,0.12918882,7,191,59.48333155,8,84,4703.645995,1,506.1812206,0,90.69230769,0.599016455,650,2.293733546,0.78075973,0,222455.9193,213.9958129
1089,425-800,425-800-D,425,800,1089,D,Trambus,5.703134436,1.555557078,0,2,2,0,628.0486857,138.6,219.3955691,1661.760549,1068.273593,6937.506612,4459.821314,1916.500598,5528.094907,0.51571435,302.082815,0.809357829,0.136931532,7,310,59.48333155,8,102,4703.645995,1,506.1812206,0,90.69230769,0.610342155,650,2.327064921,0.749424162,0,222455.9193,199.2855192
2275,425-800,425-800-C,425,800,2275,C,Trambus,5.504821213,1.461757271,0,2,2,0,628.0486857,138.6,219.3955691,1549.442934,1059.986473,6498.285788,4445.529991,1913.345349,5505.516464,0.529812879,303.2403803,0.81866127,0.133801026,7,310,59.48333155,8,100,4703.645995,1,506.1812206,0,90.69230769,0.610342155,650,2.32343314,0.74844472,0,222455.9193,212.0735133
2562,425-600,425-600-C,425,600,2562,C,Trambus,4.136443566,0.829972163,0,2,2,0,628.0486857,138.6,219.3955691,866.698271,1044.249807,3614.886063,4355.430488,1898.523228,5399.680295,0.595075671,305.6910049,0.889908,0.128513364,7,191,59.48333155,8,80,4703.645995,1,506.1812206,0,90.69230769,0.599016455,650,2.294114933,0.781329677,0,222455.9193,230.1282001
2970,425-400,425-400-C,425,400,2970,C,Trambus,2.849466096,0.407299876,0,2,2,0,628.0486857,138.6,219.3955691,425.3229043,1044.250022,1780.444749,4371.336341,1933.925019,5415.586363,0.603200519,305.6910679,0.94461199,0.127754519,7,89,59.48333155,8,53,4703.645995,0,506.1812206,0,90.69230769,0.611817027,650,2.260344273,0.7998546,0,222455.9193,218.5122197
1423,526-400,526-400-D,526,400,1423,D,Trambus,2.848459058,0.422789917,0,2,1,0,830.8004562,8.5,12.935433,169.5200949,400.95586,811.6858804,1919.832633,553.1889529,2320.788493,0.238952794,24.42145327,0.989301243,0.189990345,6,76,52.6308688,6,18,13347.08715,0,3264.721817,0,82.84615385,0.287401575,100,3.470482596,0.534680198,0,38273.53929,179.7583077
1424,526-600,526-600-D,526,600,1424,D,Trambus,4.600736097,0.892388883,0,2,1,0,830.8004562,8.5,12.935433,357.7673315,400.9096687,1698.995654,1903.87362,550.9061505,2304.783289,0.172830824,24.42840136,0.977358948,0.189289797,6,186,52.6308688,7,31,13347.08715,0,3264.721817,0,82.84615385,0.349206349,100,3.455894653,0.547224725,0,38273.53929,208.429311
1425,526-800,526-800-D,526,800,1425,D,Trambus,6.637687567,1.647026943,0,2,1,0,830.8004562,8.5,12.935433,657.6784588,399.3125078,2895.523706,1758.030565,513.9324905,2157.343072,0.094898199,24.66825549,0.954822718,0.18457982,6,312,52.6308688,7,47,13347.08715,0,3264.721817,0,82.84615385,0.370695257,100,3.420742212,0.555862443,0,38273.53929,189.4322381
1962,526-800,526-800-C,526,800,1962,C,Trambus,5.963357995,1.517048872,0,2,1,0,830.8004562,8.5,12.935433,607.3599051,400.3561891,2675.678761,1763.73933,512.7773115,2164.095519,0.102327342,24.51151597,0.958704357,0.1851172,6,312,52.6308688,7,39,13347.08715,0,3264.721817,0,82.84615385,0.370695257,100,3.439581452,0.550877138,0,38273.53929,205.6624581
2807,526-600,526-600-C,526,600,2807,C,Trambus,4.113230333,0.817989609,0,2,1,0,830.8004562,8.5,12.935433,327.9777702,400.9559125,1529.757297,1870.1427,537.0379606,2271.098613,0.185307777,24.42145647,0.978862182,0.188536108,6,186,52.6308688,7,29,13347.08715,0,3264.721817,0,82.84615385,0.331193838,100,3.482328695,0.547651953,0,38273.53929,227.3867516
3200,526-400,526-400-C,526,400,3200,C,Trambus,2.539932469,0.385514822,0,2,1,0,830.8004562,8.5,12.935433,154.5744596,400.9559441,707.0887253,1834.141476,521.735298,2235.09742,0.253819293,24.42145839,0.989786226,0.187165078,6,76,52.6308688,6,15,13347.08715,0,3264.721817,0,82.84615385,0.271989175,100,3.515463651,0.539438019,0,38273.53929,197.1389832
1081,423-400,423-400-D,423,400,1081,D,Trambus,2.993518485,0.447922401,0,2,2,0,755.283985,45,72.46874055,267.789869,597.8487981,2110.623198,4712.028676,2011.313604,5309.877474,0.196706393,103.0232019,0.98060332,0.132122159,7,58,58.95538264,5,26,4696.903796,0,1651.756317,0,74.38461538,0.627587927,650,2.342761798,0.871311497,0,219573.5918,129.4867144
1082,423-600,423-600-D,423,600,1082,D,Trambus,3.835668892,0.92294213,0,2,2,0,755.283985,45,72.46874055,551.7723683,597.8406994,4635.796089,5022.845898,2155.098209,5620.686597,0.210766655,103.0200042,0.962843747,0.140104873,7,163,58.95538264,6,40,4696.903796,0,1651.756317,0,74.38461538,0.634362681,650,2.330680745,0.833408415,0,219573.5918,176.6091228
1083,423-800,423-800-D,423,800,1083,D,Trambus,5.324355399,1.513553095,0,2,2,0,755.283985,45,72.46874055,925.6659069,611.5846943,7876.157384,5203.753612,2205.201471,5815.338306,0.202660032,110.0911542,0.937945273,0.153964319,7,287,58.95538264,6,62,4696.903796,0,1651.756317,0,74.38461538,0.617372246,650,2.359763351,0.797531215,0,219573.5918,189.620041
2263,423-800,423-800-C,423,800,2263,C,Trambus,5.225316678,1.439243087,0,2,2,0,755.283985,45,72.46874055,878.3545867,610.2892518,7470.372028,5190.486649,2205.078661,5800.775901,0.204302484,109.3434625,0.941145854,0.154169729,7,287,58.95538264,6,60,4696.903796,0,1651.756317,0,74.38461538,0.617372246,650,2.353878227,0.796734122,0,219573.5918,199.4103724
2573,423-600,423-600-C,423,600,2573,C,Trambus,3.71207968,0.871657193,0,2,2,0,755.283985,45,72.46874055,521.2222988,597.9670714,4352.514049,4993.378229,2142.944358,5591.3453,0.208514865,103.0696697,0.964651766,0.138837095,7,163,58.95538264,6,36,4696.903796,0,1651.756317,0,74.38461538,0.634362681,650,2.330148335,0.839260272,0,219573.5918,187.0001204
2965,423-400,423-400-C,423,400,2965,C,Trambus,2.784542516,0.408931823,0,2,2,0,755.283985,45,72.46874055,245.0091293,599.1441988,1924.743411,4706.758691,2004.992545,5305.902889,0.186359005,103.5323606,0.982170218,0.131427599,7,58,58.95538264,5,25,4696.903796,0,1651.756317,0,74.38461538,0.634337728,650,2.347519298,0.874369162,0,219573.5918,141.8329334
760,327-400,327-400-D,327,400,760,D,Trambus,3.427352018,0.547121495,0,3,1,0,812.771398,40.7,2.64332847,322.921578,590.2191394,1351.585531,2470.357212,905.0566628,3060.576351,0.036673106,91.01880165,0.960479945,0.105624407,6,53,77.85003484,6,34,8542.244465,0,2287.537663,0,111.4615385,0.561445783,650,2.729505581,0.828412375,0,52893.47632,96.87062286
761,327-600,327-600-D,327,600,761,D,Trambus,4.458536911,1.087597981,0,3,1,0,812.771398,40.7,2.64332847,642.2151948,590.4895064,2698.511381,2481.166229,890.697673,3071.655736,0.03965995,90.86149944,0.923394356,0.091181642,6,113,77.85003484,6,52,8542.244465,0,2287.537663,0,111.4615385,0.549608764,650,2.785643552,0.886533682,0,52893.47632,103.898685
762,327-800,327-800-D,327,800,762,D,Trambus,6.039591463,1.753257058,0,3,1,0,812.771398,40.7,2.64332847,1037.611965,591.8196425,4405.680388,2512.854786,887.8409969,3104.674428,0.028872132,92.96551337,0.878175076,0.081891486,6,196,77.85003484,6,82,8542.244465,0,2287.537663,0,111.4615385,0.546201688,650,2.830298211,0.899740198,0,52893.47632,111.7919355
1978,327-800,327-800-C,327,800,1978,C,Trambus,5.459145876,1.441646791,0,3,1,0,812.771398,40.7,2.64332847,840.505143,583.0173856,3605.5683,2501.006712,892.9501156,3084.024098,0.035112809,92.69949733,0.898551912,0.087619008,6,196,77.85003484,6,67,8542.244465,0,2287.537663,0,111.4615385,0.5519748,650,2.800835868,0.892728716,0,52893.47632,135.9556316
2794,327-600,327-600-C,327,600,2794,C,Trambus,4.211470047,0.843515736,0,3,1,0,812.771398,40.7,2.64332847,491.5195261,582.7034461,2085.105297,2471.922228,896.8251612,3054.625674,0.0408478,92.82466162,0.938594299,0.095503907,6,113,77.85003484,6,44,8542.244465,0,2287.537663,0,111.4615385,0.552913199,650,2.756303385,0.865227645,0,52893.47632,133.9631203
2881,327-400,327-400-C,327,400,2881,C,Trambus,2.648076301,0.381274077,0,3,1,0,812.771398,40.7,2.64332847,222.3605681,583.2040037,955.9294597,2507.197625,923.0477701,3090.401629,0.039766912,92.70437657,0.972196521,0.120066538,6,53,77.85003484,4,28,8542.244465,0,2287.537663,0,111.4615385,0.564193168,650,2.716216545,0.785752506,0,52893.47632,139.0076147
880,363-400,363-400-D,363,400,880,D,Trambus,2.872695066,0.489530139,0,2,2,0,484.8551933,280.4,329.5004216,2293.979962,4686.085244,5134.968427,10489.58586,4460.146551,15175.6711,0.245500342,317.5133488,0.970797165,0.143805498,7,193,65.39246674,8,52,1894.118642,1,399.9605057,0,141,0.40549542,100,2.351847802,0.994733031,0,370430.2344,394.2556027
881,363-600,363-600-D,363,600,881,D,Trambus,4.305567899,0.941619422,0,2,2,0,484.8551933,280.4,329.5004216,4270.769042,4535.557511,9318.692536,9896.453193,3822.494138,14432.0107,0.215851342,283.2541009,0.947512923,0.15456851,7,349,65.39246674,8,80,1894.118642,1,399.9605057,0,141,0.458327882,100,2.589004152,0.951083642,0,370430.2344,370.6380644
882,363-800,363-800-D,363,800,882,D,Trambus,5.751390522,1.576967893,0,2,2,0,484.8551933,280.4,329.5004216,6910.244449,4381.981699,13825.57701,8767.189915,3402.605485,13149.17161,0.232027248,282.3935827,0.903321604,0.169456264,7,534,65.39246674,8,117,1894.118642,1,399.9605057,0,141,0.474340478,100,2.576610763,0.892362865,0,370430.2344,338.6245226
1716,363-400,363-400-C,363,400,1716,C,Trambus,2.695341961,0.441058045,0,2,2,0,484.8551933,280.4,329.5004216,2068.180518,4689.134548,4702.968502,10662.92419,4578.224203,15352.05874,0.255129446,323.5493516,0.97358709,0.141660365,7,193,65.39246674,8,49,1894.118642,1,399.9605057,0,141,0.41239597,100,2.329052427,0.995246904,0,370430.2344,437.584128
1903,363-800,363-800-C,363,800,1903,C,Trambus,5.500735929,1.483363421,0,2,2,0,484.8551933,280.4,329.5004216,6533.742374,4404.680795,13163.06729,8873.79795,3432.978239,13278.47874,0.230013041,283.3776832,0.909544802,0.168430946,7,534,65.39246674,8,110,1894.118642,1,399.9605057,0,141,0.465601679,100,2.584868686,0.899890915,0,370430.2344,359.992698
2856,363-600,363-600-C,363,600,2856,C,Trambus,4.120782972,0.872001611,0,2,2,0,484.8551933,280.4,329.5004216,3976.427016,4560.114303,8742.905473,10026.24922,3892.491272,14586.36353,0.218809601,287.7088518,0.951176537,0.152790638,7,349,65.39246674,8,77,1894.118642,1,399.9605057,0,141,0.42889188,100,2.575792346,0.9581886,0,370430.2344,400.2286184
685,304-400,304-400-D,304,400,685,D,Trambus,2.921228576,0.476655995,0,2,2,0,653.668627,129.4,149.6459478,1572.738521,3299.525309,2190.491807,4595.540239,2043.228909,7895.065549,0.081973363,466.026354,0.907783618,0.178204316,7,164,82.57596517,7,40,2383.040718,0,819.046141,0,142.2307692,0.695863053,800,2.249155843,0.672450653,0,407091.6135,344.063647
